month,state,city,sessions
2026-01,Texas,Katy,7
2026-01,Texas,Killeen,1
2026-01,Texas,Kyle,2
2026-01,Texas,Laguna Vista,1
2026-01,Texas,Lakeway,1
2026-01,Texas,Laredo,2
2026-01,Texas,League City,8
2026-01,Texas,Leander,1
2026-01,Texas,Leon Valley,1
2026-01,Texas,Lewisville,3
2026-01,Texas,Longview,3
2026-01,Texas,Manor,1
2026-01,Texas,Mansfield,4
2026-01,Texas,McAllen,7
2026-01,Texas,McKinney,1
2026-01,Texas,Mesquite,2
2026-01,Texas,Midland,2
2026-01,Texas,Midlothian,2
2026-01,Texas,Mission,5
2026-01,Texas,Missouri City,6
2026-01,Texas,New Braunfels,4
2026-01,Texas,Odessa,1
2026-01,Texas,Pasadena,1
2026-01,Texas,Pearland,1
2026-01,Texas,Pflugerville,3
2026-01,Texas,Pharr,9
2026-01,Texas,Plano,4
2026-01,Texas,Port Bolivar,1
2026-01,Texas,Richardson,10
2026-01,Texas,Richmond,4
2026-01,Texas,Round Rock,2
2026-01,Texas,Royse City,2
2026-01,Texas,San Angelo,1
2026-01,Texas,San Antonio,27
2026-01,Texas,Seagoville,1
2026-01,Texas,Seguin,2
2026-01,Texas,South Houston,2
2026-01,Texas,Southlake,1
2026-01,Texas,Spring,5
2026-01,Texas,Stafford,1
2026-01,Texas,Texarkana,1
2026-01,Texas,Texas City,1
2026-01,Texas,The Colony,4
2026-01,Texas,Tyler,3
2026-01,Utah,Unknown,8
2026-01,Utah,American Fork,5
2026-01,Utah,Draper,2
2026-01,Utah,Kamas,2
2026-01,Utah,Lehi,1
2026-01,Utah,Magna,1
2026-01,Utah,Orem,12
2026-01,Utah,Park City,1
2026-01,Utah,Provo,1
2026-01,Utah,Salt Lake City,43
2026-01,Utah,Sandy,4
2026-01,Utah,South Jordan,2
2026-01,Utah,St. George,5
2026-01,Utah,West Valley City,2
2026-01,Vermont,Brattleboro,2
2026-01,Vermont,Burlington,3
2026-01,Vermont,Killington,1
2026-01,Vermont,Rutland,3
2026-01,Vermont,South Burlington,2
2026-01,Vermont,Woodstock,1
2026-01,Virginia,Unknown,4
2026-01,Virginia,Abingdon,2
2026-01,Virginia,Alexandria,8
2026-01,Virginia,Arlington,1
2026-01,Virginia,Bristol,1
2026-01,Virginia,Burke,2
2026-01,Virginia,Charlottesville,1
2026-01,Virginia,Chesapeake,3
2026-01,Virginia,Fairfax,6
2026-01,Virginia,Falls Church,1
2026-01,Virginia,Hampton,1
2026-01,Virginia,Henrico,12
2026-01,Virginia,Herndon,8
2026-01,Virginia,Hopewell,2
2026-01,Virginia,Leesburg,1
2026-01,Virginia,Louisa,1
2026-01,Virginia,Luray,2
2026-01,Virginia,Manassas,5
2026-01,Virginia,McLean,3
2026-01,Virginia,Mechanicsville,1
2026-01,Virginia,Norfolk,10
2026-01,Virginia,Palmyra,1
2026-01,Virginia,Powhatan,1
2026-01,Virginia,Reston,10
2026-01,Virginia,Richmond,19
2026-01,Virginia,Roanoke,2
2026-01,Virginia,Ruckersville,1
2026-01,Virginia,Springfield,1
2026-01,Virginia,Vienna,3
2026-01,Virginia,Virginia Beach,9
2026-01,Virginia,Winchester,1
2026-01,Virginia,Woodbridge,7
2026-01,Washington,Unknown,35
2026-01,Washington,Auburn,1
2026-01,Washington,Bainbridge Island,3
2026-01,Washington,Bellevue,2
2026-01,Washington,Bellingham,2
2026-01,Washington,Bonney Lake,1
2026-01,Washington,Bothell,2
2026-01,Washington,Bremerton,2
2026-01,Washington,Camano,3
2026-01,Washington,Centralia,3
2026-01,Washington,Everett,2
2026-01,Washington,Federal Way,1
2026-01,Washington,Issaquah,2
2026-01,Washington,Kennewick,5
2026-01,Washington,Kent,2
2026-01,Washington,Kirkland,7
2026-01,Washington,Lacey,2
2026-01,Washington,Longview,3
2026-01,Washington,Lynnwood,6
2026-01,Washington,Mount Vernon,2
2026-01,Washington,Oak Harbor,3
2026-01,Washington,Olympia,6
2026-01,Washington,Puyallup,2
2026-01,Washington,Redmond,3
2026-01,Washington,Renton,10
2026-01,Washington,Sammamish,2
2026-01,Washington,Seattle,122
2026-01,Washington,Spokane,7
2026-01,Washington,Tacoma,20
2026-01,Washington,Toledo,2
2026-01,Washington,Vancouver,5
2026-01,Washington,Walla Walla,4
2026-01,Washington,Yakima,1
2026-01,West Virginia,Huntington,1
2026-01,West Virginia,Parkersburg,1
2026-01,Wisconsin,Unknown,3
2026-01,Wisconsin,Brookfield,2
2026-01,Wisconsin,Cudahy,1
2026-01,Wisconsin,Eau Claire,2
2026-01,Wisconsin,Franklin,1
2026-01,Wisconsin,Greenfield,1
2026-01,Wisconsin,Harmony,2
2026-01,Wisconsin,Jackson,1
2026-01,Wisconsin,Jacksonport,2
2026-01,Wisconsin,Lake Geneva,1
2026-01,Wisconsin,Madison,10
2026-01,Wisconsin,Menomonee Falls,1
2026-01,Wisconsin,Middleton,1
2026-01,Wisconsin,Milwaukee,19
2026-01,Wisconsin,North Prairie,1
2026-01,Wisconsin,Oak Creek,1
2026-01,Wisconsin,Racine,2
2026-01,Wisconsin,Spencer,1
2026-01,Wisconsin,Waukesha,1
2026-01,Wisconsin,Waunakee,2
2026-02,Unknown,Unknown,286
2026-02,Alabama,Unknown,22
2026-02,Alabama,Alexander City,1
2026-02,Alabama,Birmingham,14
2026-02,Alabama,Cullman,1
2026-02,Alabama,Hoover,2
2026-02,Alabama,Huntsville,4
2026-02,Alabama,Mobile,6
2026-02,Alabama,Montgomery,1
2026-02,Alabama,Opelika,1
2026-02,Alabama,Roanoke,1
2026-02,Alabama,Silverhill,1
2026-02,Alabama,Vestavia Hills,1
2026-02,Alabama,Wetumpka,1
2026-02,Alaska,Anchorage,11
2026-02,Arizona,Unknown,13
2026-02,Arizona,Apache Junction,1
2026-02,Arizona,Chandler,1
2026-02,Arizona,Flagstaff,2
2026-02,Arizona,Fort Defiance,2
2026-02,Arizona,Gilbert,1
2026-02,Arizona,Glendale,8
2026-02,Arizona,Laveen,1
2026-02,Arizona,Mesa,2
2026-02,Arizona,Peoria,1
2026-02,Arizona,Phoenix,73
2026-02,Arizona,Queen Creek,2
2026-02,Arizona,Scottsdale,7
2026-02,Arizona,Sedona,1
2026-02,Arizona,Tempe,1
2026-02,Arizona,Tucson,5
2026-02,Arkansas,Bentonville,3
2026-02,Arkansas,De Queen,1
2026-02,Arkansas,Fayetteville,4
2026-02,Arkansas,Hot Springs,1
2026-02,Arkansas,Jacksonville,2
2026-02,Arkansas,Little Rock,4
2026-02,California,Unknown,6
2026-02,California,Alameda,4
2026-02,California,Anaheim,12
2026-02,California,Antioch,4
2026-02,California,Aptos,2
2026-02,California,Arcata,1
2026-02,California,Atwater,1
2026-02,California,Bakersfield,2
2026-02,California,Baldwin Park,1
2026-02,California,Bellflower,1
2026-02,California,Berkeley,10
2026-02,California,Beverly Hills,1
2026-02,California,Big Bear Lake,1
2026-02,California,Bolinas,3
2026-02,California,Buena Park,2
2026-02,California,Burbank,1
2026-02,California,Burlingame,2
2026-02,California,Camarillo,1
2026-02,California,Canoga Park,7
2026-02,California,Canyon Country,1
2026-02,California,Carmel Valley,1
2026-02,California,Carmichael,2
2026-02,California,Castro Valley,1
2026-02,California,Cerritos,1
2026-02,California,Chino Hills,2
2026-02,California,Chula Vista,3
2026-02,California,Citrus Heights,2
2026-02,California,City of Industry,1
2026-02,California,Claremont,1
2026-02,California,Concord,3
2026-02,California,Corona,4
2026-02,California,Costa Mesa,3
2026-02,California,Crestline,1
2026-02,California,Daly City,3
2026-02,California,Danville,1
2026-02,California,Diamond Bar,1
2026-02,California,Dorris,1
2026-02,California,East Los Angeles,3
2026-02,California,El Segundo,8
2026-02,California,Elk Grove,2
2026-02,California,Fair Oaks,3
2026-02,California,Fairfield,2
2026-02,California,Fontana,7
2026-02,California,Foster City,1
2026-02,California,Fountain Valley,1
2026-02,California,Fremont,20
2026-02,California,Fresno,10
2026-02,California,Fullerton,1
2026-02,California,Garden Grove,5
2026-02,California,Gardena,1
2026-02,California,Granada Hills,2
2026-02,California,Hanford,4
2026-02,California,Hawthorne,1
2026-02,California,Hayward,12
2026-02,California,Hermosa Beach,8
2026-02,California,Highland,2
2026-02,California,Huntington Beach,4
2026-02,California,Indio,2
2026-02,California,Inglewood,19
2026-02,California,Irvine,41
2026-02,California,Joshua Tree,1
2026-02,California,La Habra,1
2026-02,California,La Jolla,2
2026-02,California,La Mesa,2
2026-02,California,La Mirada,6
2026-02,California,La Puente,1
2026-02,California,Lafayette,1
2026-02,California,Lake Elsinore,1
2026-02,California,Lake Forest,5
2026-02,California,Lakewood,4
2026-02,California,Long Beach,13
2026-02,California,Los Angeles,509
2026-02,California,Los Gatos,4
2026-02,California,Madera,1
2026-02,California,Merced,1
2026-02,California,Millbrae,1
2026-02,California,Milpitas,2
2026-02,California,Mission Hills,4
2026-02,California,Mission Viejo,1
2026-02,California,Modesto,2
2026-02,California,Monrovia,6
2026-02,California,Monterey,1
2026-02,California,Monterey Park,3
2026-02,California,Moreno Valley,4
2026-02,California,Mountain View,1
2026-02,California,Napa,2
2026-02,California,Newhall,3
2026-02,California,Newport Beach,2
2026-02,California,North Highlands,1
2026-02,California,North Hills,3
2026-02,California,North Hollywood,2
2026-02,California,Northridge,2
2026-02,California,Oakland,47
2026-02,California,Ojai,7
2026-02,California,Ontario,5
2026-02,California,Orange,2
2026-02,California,Pacoima,7
2026-02,California,Palm Desert,6
2026-02,California,Palm Springs,3
2026-02,California,Palo Alto,5
2026-02,California,Panorama City,1
2026-02,California,Pasadena,6
2026-02,California,Pittsburg,1
2026-02,California,Placentia,1
2026-02,California,Pleasant Hill,1
2026-02,California,Pleasanton,2
2026-02,California,Pomona,2
2026-02,California,Poway,1
2026-02,California,Quincy,1
2026-02,California,Rancho Cucamonga,3
2026-02,California,Rancho Santa Margarita,2
2026-02,California,Redondo Beach,1
2026-02,California,Redwood City,2
2026-02,California,Reseda,6
2026-02,California,Richmond,3
2026-02,California,Riverside,9
2026-02,California,Rohnert Park,2
2026-02,California,Roseville,3
2026-02,California,Sacramento,33
2026-02,California,San Anselmo,2
2026-02,California,San Bernardino,3
2026-02,California,San Clemente,4
2026-02,California,San Diego,70
2026-02,California,San Francisco,124
2026-02,California,San Jose,111
2026-02,California,San Juan Capistrano,3
2026-02,California,San Leandro,4
2026-02,California,San Luis Obispo,4
2026-02,California,San Marcos,6
2026-02,California,San Pablo,1
2026-02,California,San Pedro,2
2026-02,California,San Rafael,1
2026-02,California,San Ramon,1
2026-02,California,Santa Ana,4
2026-02,California,Santa Barbara,2
2026-02,California,Santa Clara,65
2026-02,California,Santa Clarita,4
2026-02,California,Santa Cruz,4
2026-02,California,Santa Monica,14
2026-02,California,Santa Rosa,4
2026-02,California,Sausalito,1
2026-02,California,Simi Valley,6
2026-02,California,South Lake Tahoe,4
2026-02,California,South San Francisco,3
2026-02,California,Stanford,1
2026-02,California,Stockton,6
2026-02,California,Sunnyvale,14
2026-02,California,Thousand Oaks,1
2026-02,California,Tracy,14
2026-02,California,Tujunga,3
2026-02,California,Tulare,1
2026-02,California,Tustin,1
2026-02,California,Valley Springs,2
2026-02,California,Van Nuys,17
2026-02,California,Ventura,2
2026-02,California,Victorville,1
2026-02,California,Visalia,1
2026-02,California,Walnut Creek,7
2026-02,California,Watsonville,1
2026-02,California,West Covina,3
2026-02,California,Westlake Village,2
2026-02,California,Whittier,5
2026-02,California,Woodland Hills,1
2026-02,California,Yucaipa,1
2026-02,Colorado,Unknown,5
2026-02,Colorado,Arvada,1
2026-02,Colorado,Aurora,3
2026-02,Colorado,Breckenridge,1
2026-02,Colorado,Broomfield,5
2026-02,Colorado,Colorado Springs,86
2026-02,Colorado,Denver,83
2026-02,Colorado,Englewood,1
2026-02,Colorado,Fort Collins,7
2026-02,Colorado,Lakewood,2
2026-02,Colorado,Longmont,2
2026-02,Colorado,Loveland,1
2026-02,Colorado,Monte Vista,3
2026-02,Colorado,Monument,4
2026-02,Colorado,Parker,3
2026-02,Colorado,Pueblo,2
2026-02,Colorado,Westminster,2
2026-02,Connecticut,Bloomfield,1
2026-02,Connecticut,Bridgeport,3
2026-02,Connecticut,Bristol,1
2026-02,Connecticut,Greenwich,2
2026-02,Connecticut,Hamden,6
2026-02,Connecticut,Hartford,3
2026-02,Connecticut,Manchester,1
2026-02,Connecticut,Meriden,1
2026-02,Connecticut,Middletown,3
2026-02,Connecticut,Milford,1
2026-02,Connecticut,New Haven,6
2026-02,Connecticut,New London,2
2026-02,Connecticut,New Milford,1
2026-02,Connecticut,Newtown,2
2026-02,Connecticut,North Haven,1
2026-02,Connecticut,Norwich,1
2026-02,Connecticut,Portland,1
2026-02,Connecticut,Rockville,1
2026-02,Connecticut,Stamford,4
2026-02,Connecticut,West Hartford,4
2026-02,Connecticut,West Haven,3
2026-02,Connecticut,Winsted,5
2026-02,Connecticut,Woodbridge,4
2026-02,Delaware,Bear,2
2026-02,Delaware,Frankford,1
2026-02,Delaware,Magnolia,1
2026-02,Delaware,New Castle,2
2026-02,Delaware,Newark,2
2026-02,Delaware,Smyrna,2
2026-02,Delaware,Wilmington,7
2026-02,District of Columbia,Washington,67
2026-02,Florida,Unknown,15
2026-02,Florida,Altamonte Springs,1
2026-02,Florida,Apopka,2
2026-02,Florida,Atlantic Beach,1
2026-02,Florida,Auburndale,2
2026-02,Florida,Blountstown,1
2026-02,Florida,Boca Raton,2
2026-02,Florida,Bonita Springs,1
2026-02,Florida,Boynton Beach,7
2026-02,Florida,Bradenton,2
2026-02,Florida,Brandon,2
2026-02,Florida,Cape Coral,4
2026-02,Florida,Clearwater,1
2026-02,Florida,Clermont,1
2026-02,Florida,Coral Gables,4
2026-02,Florida,DeLand,2
2026-02,Florida,Estero,1
2026-02,Florida,Fort Lauderdale,17
2026-02,Florida,Fort Myers,1
2026-02,Florida,Ft. Pierce,2
2026-02,Florida,Haines City,1
2026-02,Florida,Hialeah,3
2026-02,Florida,Hollywood,7
2026-02,Florida,Homestead,2
2026-02,Florida,Indian Harbour Beach,1
2026-02,Florida,Jacksonville,20
2026-02,Florida,Key Largo,2
2026-02,Florida,Key West,1
2026-02,Florida,Kissimmee,1
2026-02,Florida,Lake Mary,2
2026-02,Florida,Lake Placid,2
2026-02,Florida,Lakeland,1
2026-02,Florida,Lehigh Acres,1
2026-02,Florida,Maitland,2
2026-02,Florida,Melbourne,4
2026-02,Florida,Miami,53
2026-02,Florida,New Port Richey,8
2026-02,Florida,North Miami Beach,2
2026-02,Florida,Orlando,43
2026-02,Florida,Oviedo,1
2026-02,Florida,Palatka,1
2026-02,Florida,Palm Bay,3
2026-02,Florida,Palm Beach Gardens,1
2026-02,Florida,Palm Coast,2
2026-02,Florida,Palmetto,3
2026-02,Florida,Panama City,4
2026-02,Florida,Perrine,1
2026-02,Florida,Plantation,1
2026-02,Florida,Pompano Beach,6
2026-02,Florida,Port Charlotte,1
2026-02,Florida,Port Saint Lucie,4
2026-02,Florida,Safety Harbor,3
2026-02,Florida,Saint Augustine,1
2026-02,Florida,Sanford,4
2026-02,Florida,Sarasota,3
2026-02,Florida,Sebring,1
2026-02,Florida,St. Cloud,2
2026-02,Florida,St. Petersburg,5
2026-02,Florida,Sunny Isles Beach,1
2026-02,Florida,Tallahassee,7
2026-02,Florida,Tampa,22
2026-02,Florida,Venice,3
2026-02,Florida,Wesley Chapel,2
2026-02,Florida,West Palm Beach,5
2026-02,Florida,Weston,1
2026-02,Florida,Winter Haven,1
2026-02,Florida,Winter Park,2
2026-02,Georgia,Unknown,4
2026-02,Georgia,Athens,2
2026-02,Georgia,Atlanta,96
2026-02,Georgia,Augusta,1
2026-02,Georgia,Blue Ridge,1
2026-02,Georgia,Buford,1
2026-02,Georgia,Cartersville,2
2026-02,Georgia,Columbus,2
2026-02,Georgia,Conyers,2
2026-02,Georgia,Cumming,1
2026-02,Georgia,Decatur,7
2026-02,Georgia,Duluth,1
2026-02,Georgia,Ellijay,1
2026-02,Georgia,Fairburn,2
2026-02,Georgia,Fayetteville,1
2026-02,Georgia,Gainesville,2
2026-02,Georgia,Hephzibah,3
2026-02,Georgia,Jefferson,1
2026-02,Georgia,Jonesboro,3
2026-02,Georgia,Kennesaw,2
2026-02,Georgia,LaFayette,1
2026-02,Georgia,Lawrenceville,2
2026-02,Georgia,Lilburn,1
2026-02,Georgia,Lithonia,7
2026-02,Georgia,Marietta,11
2026-02,Georgia,Monroe,2
2026-02,Georgia,Newnan,4
2026-02,Georgia,Norcross,1
2026-02,Georgia,Richmond Hill,1
2026-02,Georgia,Roswell,3
2026-02,Georgia,Savannah,1
2026-02,Georgia,Smyrna,3
2026-02,Georgia,Snellville,2
2026-02,Georgia,Statesboro,1
2026-02,Georgia,Stone Mountain,5
2026-02,Georgia,Suwanee,2
2026-02,Georgia,Winder,1
2026-02,Georgia,Wrightsville,1
2026-02,Hawaii,Honolulu,24
2026-02,Hawaii,Kapolei,2
2026-02,Hawaii,Mililani Town,3
2026-02,Hawaii,Pearl City,1
2026-02,Idaho,Boise,3
2026-02,Idaho,Coeur d'Alene,1
2026-02,Idaho,Hayden,1
2026-02,Illinois,Unknown,5
2026-02,Illinois,Arlington Heights,1
2026-02,Illinois,Belleville,7
2026-02,Illinois,Charleston,3
2026-02,Illinois,Chicago,182
2026-02,Illinois,Chicago Heights,1
2026-02,Illinois,Cicero,4
2026-02,Illinois,Collinsville,2
2026-02,Illinois,Davis,1
2026-02,Illinois,Decatur,1
2026-02,Illinois,Elgin,2
2026-02,Illinois,Elk Grove Village,6
2026-02,Illinois,Elmwood Park,3
2026-02,Illinois,Evanston,6
2026-02,Illinois,Frankfort,1
2026-02,Illinois,Glen Ellyn,1
2026-02,Illinois,Hoffman Estates,1
2026-02,Illinois,Jacksonville,3
2026-02,Illinois,Justice,1
2026-02,Illinois,Libertyville,1
2026-02,Illinois,Morton Grove,9
2026-02,Illinois,Mount Prospect,3
2026-02,Illinois,Mundelein,1
2026-02,Illinois,Naperville,2
2026-02,Illinois,Normal,1
2026-02,Illinois,Oak Lawn,2
2026-02,Illinois,Oak Park,2
2026-02,Illinois,Orland Park,2
2026-02,Illinois,Palatine,2
2026-02,Illinois,Plainfield,1
2026-02,Illinois,River Forest,1
2026-02,Illinois,Romeoville,2
2026-02,Illinois,Roxana,1
2026-02,Illinois,Savoy,2
2026-02,Illinois,Schaumburg,2
2026-02,Illinois,Springfield,1
2026-02,Illinois,Summit,2
2026-02,Illinois,Taylorville,1
2026-02,Illinois,Tinley Park,4
2026-02,Illinois,Winnetka,1
2026-02,Indiana,Unknown,1
2026-02,Indiana,Avon,1
2026-02,Indiana,Bloomington,2
2026-02,Indiana,Brownsburg,3
2026-02,Indiana,Carmel,1
2026-02,Indiana,Columbus,1
2026-02,Indiana,Crown Point,1
2026-02,Indiana,Evansville,1
2026-02,Indiana,Fort Wayne,5
2026-02,Indiana,Goshen,2
2026-02,Indiana,Greenwood,2
2026-02,Indiana,Hartford City,1
2026-02,Indiana,Indianapolis,18
2026-02,Indiana,Martinsville,1
2026-02,Indiana,Michigan City,1
2026-02,Indiana,Munster,3
2026-02,Indiana,North Liberty,2
2026-02,Indiana,Rochester,3
2026-02,Indiana,South Bend,8
2026-02,Indiana,Terre Haute,1
2026-02,Indiana,West Lafayette,4
2026-02,Iowa,Ankeny,1
2026-02,Iowa,Cedar Falls,1
2026-02,Iowa,Des Moines,4
2026-02,Iowa,Estherville,1
2026-02,Iowa,Marion,1
2026-02,Iowa,Urbandale,1
2026-02,Iowa,Waterloo,1
2026-02,Iowa,West Des Moines,3
2026-02,Kansas,Andale,3
2026-02,Kansas,Junction City,1
2026-02,Kansas,Lawrence,2
2026-02,Kansas,Lenexa,1
2026-02,Kansas,Olathe,7
2026-02,Kansas,Overland Park,3
2026-02,Kansas,Stilwell,2
2026-02,Kansas,Wichita,12
2026-02,Kentucky,Unknown,3
2026-02,Kentucky,Barbourville,1
2026-02,Kentucky,Covington,2
2026-02,Kentucky,Frankfort,2
2026-02,Kentucky,Harlan,1
2026-02,Kentucky,Lawrenceburg,1
2026-02,Kentucky,Lexington,4
2026-02,Kentucky,Louisville,2
2026-02,Kentucky,Paris,1
2026-02,Louisiana,Baton Rouge,7
2026-02,Louisiana,Chalmette,3
2026-02,Louisiana,Gonzales,1
2026-02,Louisiana,Jena,3
2026-02,Louisiana,Mandeville,1
2026-02,Louisiana,New Orleans,16
2026-02,Louisiana,Pineville,1
2026-02,Louisiana,Port Allen,1
2026-02,Maine,Bangor,1
2026-02,Maine,Caribou,3
2026-02,Maine,Cumberland Center,1
2026-02,Maine,Lewiston,7
2026-02,Maine,Newport,2
2026-02,Maine,Portland,5
2026-02,Maine,Scarborough,1
2026-02,Maine,Topsham,3
2026-02,Maine,Warren,2
2026-02,Maine,York Village,1
2026-02,Maryland,Annapolis,1
2026-02,Maryland,Baltimore,23
2026-02,Maryland,Bel Air,2
2026-02,Maryland,Bethesda,1
2026-02,Maryland,Brooklyn,1
2026-02,Maryland,California,2
2026-02,Maryland,Capitol Heights,1
2026-02,Maryland,Catonsville,3
2026-02,Maryland,Chevy Chase,3
2026-02,Maryland,College Park,1
2026-02,Maryland,Easton,1
2026-02,Maryland,Essex,4
2026-02,Maryland,Frederick,1
2026-02,Maryland,Gaithersburg,2
2026-02,Maryland,Germantown,1
2026-02,Maryland,Glen Burnie,2
2026-02,Maryland,Greenbelt,1
2026-02,Maryland,Hyattsville,2
2026-02,Maryland,Lanham,2
2026-02,Maryland,Laurel,5
2026-02,Maryland,Mount Airy,1
2026-02,Maryland,Nottingham,1
2026-02,Maryland,Owings Mills,2
2026-02,Maryland,Parkville,3
2026-02,Maryland,Potomac,2
2026-02,Maryland,Rockville,19
2026-02,Maryland,Severn,1
2026-02,Maryland,Severna Park,1
2026-02,Maryland,Silver Spring,4
2026-02,Maryland,Sparrows Point,2
2026-02,Maryland,Timonium,3
2026-02,Massachusetts,Unknown,2
2026-02,Massachusetts,Allston,5
2026-02,Massachusetts,Andover,1
2026-02,Massachusetts,Arlington,2
2026-02,Massachusetts,Attleboro,1
2026-02,Massachusetts,Boston,36
2026-02,Massachusetts,Brockton,3
2026-02,Massachusetts,Brookline,7
2026-02,Massachusetts,Cambridge,10
2026-02,Massachusetts,Centerville,1
2026-02,Massachusetts,Charlestown,1
2026-02,Massachusetts,Chelmsford,2
2026-02,Massachusetts,Chestnut Hill,2
2026-02,Massachusetts,Chicopee,2
2026-02,Massachusetts,Dedham,1
2026-02,Massachusetts,Dorchester,2
2026-02,Massachusetts,Duxbury,1
2026-02,Massachusetts,Everett,1
2026-02,Massachusetts,Fall River,1
2026-02,Massachusetts,Florence,1
2026-02,Massachusetts,Franklin,1
2026-02,Massachusetts,Greenfield,1
2026-02,Massachusetts,Hingham,1
2026-02,Massachusetts,Hopkinton,1
2026-02,Massachusetts,Jamaica Plain,4
2026-02,Massachusetts,Lee,4
2026-02,Massachusetts,Lexington,2
2026-02,Massachusetts,Lowell,1
2026-02,Massachusetts,Ludlow,1
2026-02,Massachusetts,Malden,1
2026-02,Massachusetts,Methuen,1
2026-02,Massachusetts,Middleboro,1
2026-02,Massachusetts,Milford,1
2026-02,Massachusetts,Milton,3
2026-02,Massachusetts,Needham,2
2026-02,Massachusetts,New Bedford,1
2026-02,Massachusetts,Newton,5
2026-02,Massachusetts,Newton Highlands,5
2026-02,Massachusetts,North Attleboro,1
2026-02,Massachusetts,Northampton,1
2026-02,Massachusetts,Peabody,2
2026-02,Massachusetts,Quincy,3
2026-02,Massachusetts,Revere,4
